Timestamp;Value
2024-01-08 04:04:26;0.023
2024-01-08 04:05:28;0.023
2024-01-08 04:06:29;0.023
2024-01-08 04:07:29;0.022
2024-01-08 04:08:31;0.022
2024-01-08 04:09:33;0.023
2024-01-08 04:10:34;0.024
2024-01-08 04:11:35;0.023
2024-01-08 04:12:37;0.024
2024-01-08 04:13:38;0.024
2024-01-08 04:14:39;0.022
2024-01-08 04:15:41;0.024
2024-01-08 04:16:42;0.022
2024-01-08 04:17:43;0.022
2024-01-08 04:18:44;0.025
2024-01-08 04:19:45;0.023
2024-01-08 04:20:47;0.022
2024-01-08 04:21:48;0.023
2024-01-08 04:22:50;0.025
2024-01-08 04:23:51;0.024
2024-01-08 04:24:53;0.022
2024-01-08 04:25:54;0.024
2024-01-08 04:26:55;0.023
2024-01-08 04:27:57;0.022
2024-01-08 04:28:58;0.023
2024-01-08 04:30:00;0.024
2024-01-08 04:31:01;0.023
2024-01-08 04:32:03;0.023
2024-01-08 04:33:04;0.024
2024-01-08 04:34:06;0.024
2024-01-08 04:35:07;0.024
2024-01-08 04:36:07;0.024
2024-01-08 04:37:09;0.023
2024-01-08 04:38:10;0.022
2024-01-08 04:39:11;0.024
2024-01-08 04:40:13;0.023
2024-01-08 04:41:14;0.023
2024-01-08 04:42:15;0.022
2024-01-08 04:43:17;0.025
2024-01-08 04:44:18;0.022
2024-01-08 04:45:19;0.025
2024-01-08 04:46:20;0.023
2024-01-08 04:47:21;0.022
2024-01-08 04:48:22;0.023
2024-01-08 04:49:23;0.023
2024-01-08 04:50:25;0.023
2024-01-08 04:51:26;0.024
2024-01-08 04:52:27;0.024
2024-01-08 04:53:29;0.024
2024-01-08 04:54:30;0.023
2024-01-08 04:55:32;0.023
2024-01-08 04:56:33;0.025
2024-01-08 04:57:34;0.024
2024-01-08 04:58:35;0.023
2024-01-08 05:00:58;0.024
2024-01-08 05:01:58;0.022
2024-01-08 05:03:00;0.023
2024-01-08 05:04:01;0.023
2024-01-08 05:05:02;0.024
2024-01-08 05:06:03;0.024
2024-01-08 05:07:04;0.024
2024-01-08 05:08:06;0.022
2024-01-08 05:09:07;0.023
2024-01-08 05:10:09;0.024
2024-01-08 05:11:10;0.023
2024-01-08 05:12:12;0.024
2024-01-08 05:13:12;0.023
2024-01-08 05:14:14;0.024
2024-01-08 05:15:15;0.023
2024-01-08 05:16:17;0.023
2024-01-08 05:17:18;0.023
2024-01-08 05:18:20;0.023
2024-01-08 05:19:21;0.025
2024-01-08 05:20:23;0.023
2024-01-08 05:21:24;0.024
2024-01-08 05:22:25;0.023
2024-01-08 05:23:27;0.023
2024-01-08 05:24:29;0.024
2024-01-08 05:25:29;0.022
2024-01-08 05:26:32;0.023
2024-01-08 05:27:33;0.023
2024-01-08 05:28:34;0.025
2024-01-08 05:29:35;0.025
2024-01-08 05:30:37;0.024
2024-01-08 05:31:38;0.024
2024-01-08 05:32:39;0.023
2024-01-08 05:33:41;0.025
2024-01-08 05:34:42;0.025
2024-01-08 05:35:44;0.024
2024-01-08 05:36:45;0.024
2024-01-08 05:37:46;0.022
2024-01-08 05:38:49;0.024
2024-01-08 05:39:50;0.023
2024-01-08 05:40:51;0.025
2024-01-08 05:41:52;0.024
2024-01-08 05:42:53;0.023
2024-01-08 05:43:54;0.024
2024-01-08 05:44:57;0.024
2024-01-08 05:45:58;0.024
2024-01-08 05:46:59;0.022
2024-01-08 05:48:00;0.024
2024-01-08 05:49:01;0.023
2024-01-08 05:50:03;0.024
2024-01-08 05:51:04;0.025
2024-01-08 05:52:05;0.022
2024-01-08 05:53:06;0.024
2024-01-08 05:54:08;0.024
2024-01-08 05:55:10;0.024
2024-01-08 05:56:12;0.024
2024-01-08 05:57:13;0.023
2024-01-08 05:58:14;0.024
2024-01-08 05:59:15;0.023
2024-01-08 06:00:17;0.024
2024-01-08 06:02:35;0.023
2024-01-08 06:03:36;0.023
2024-01-08 06:04:36;0.024
2024-01-08 06:05:38;0.024
2024-01-08 06:06:38;0.024
2024-01-08 06:07:40;0.024
2024-01-08 06:08:41;0.024
2024-01-08 06:09:43;0.024
2024-01-08 06:10:44;0.025
2024-01-08 06:11:45;0.024
2024-01-08 06:12:46;0.024
2024-01-08 06:13:48;0.024
2024-01-08 06:14:50;0.024
2024-01-08 06:15:51;0.023
2024-01-08 06:16:52;0.022
2024-01-08 06:17:53;0.025
2024-01-08 06:18:55;0.023
2024-01-08 06:19:57;0.022
2024-01-08 06:20:58;0.024
2024-01-08 06:21:59;0.023
2024-01-08 06:23:00;0.024
2024-01-08 06:24:01;0.025
2024-01-08 06:25:03;0.024
2024-01-08 06:26:04;0.022
2024-01-08 06:27:05;0.023
2024-01-08 06:28:06;0.024
2024-01-08 06:29:07;0.024
2024-01-08 06:30:08;0.022
2024-01-08 06:31:10;0.025
2024-01-08 06:32:12;0.023
2024-01-08 06:33:13;0.024
2024-01-08 06:34:15;0.024
2024-01-08 06:35:17;0.024
2024-01-08 06:36:18;0.023
2024-01-08 06:37:18;0.025
2024-01-08 06:38:20;0.023
2024-01-08 06:39:21;0.023
2024-01-08 06:40:23;0.024
2024-01-08 06:41:23;0.023
2024-01-08 06:42:24;0.025
2024-01-08 06:43:26;0.025
2024-01-08 06:44:27;0.024
2024-01-08 06:45:28;0.025
2024-01-08 06:46:30;0.023
2024-01-08 06:47:31;0.023
2024-01-08 06:48:33;0.022
2024-01-08 06:49:34;0.023
2024-01-08 06:50:35;0.025
2024-01-08 06:51:36;0.024
2024-01-08 06:52:38;0.023
2024-01-08 06:53:39;0.024
2024-01-08 06:54:40;0.024
2024-01-08 06:55:42;0.024
2024-01-08 06:56:43;0.023
2024-01-08 06:57:43;0.023
2024-01-08 06:58:45;0.023
2024-01-08 06:59:46;0.024
2024-01-08 07:00:48;0.022
2024-01-08 07:01:49;0.025
2024-01-08 07:04:17;0.023
2024-01-08 07:05:18;0.023
2024-01-08 07:06:19;0.024
2024-01-08 07:07:21;0.023
2024-01-08 07:08:22;0.024
2024-01-08 07:09:23;0.024
2024-01-08 07:10:24;0.024
2024-01-08 07:11:25;0.024
2024-01-08 07:12:26;0.024
2024-01-08 07:13:27;0.024
2024-01-08 07:14:29;0.023
2024-01-08 07:15:31;0.023
2024-01-08 07:16:32;0.024
2024-01-08 07:17:33;0.024
2024-01-08 07:18:34;0.025
2024-01-08 07:19:36;0.024
2024-01-08 07:20:37;0.024
2024-01-08 07:21:38;0.023
2024-01-08 07:22:40;0.023
2024-01-08 07:23:41;0.024
2024-01-08 07:24:42;0.024
2024-01-08 07:25:43;0.024
2024-01-08 07:26:45;0.024
2024-01-08 07:27:46;0.022
2024-01-08 07:28:46;0.022
2024-01-08 07:29:48;1.856
2024-01-08 07:30:50;2.171
2024-01-08 07:31:53;2.097
2024-01-08 07:32:56;1.783
2024-01-08 07:33:58;1.942
2024-01-08 07:35:02;1.708
2024-01-08 07:36:05;1.727
2024-01-08 07:37:07;1.754
2024-01-08 07:38:09;1.902
2024-01-08 07:39:13;1.84
2024-01-08 07:40:14;1.853
2024-01-08 07:41:17;1.894
2024-01-08 07:42:20;1.858
2024-01-08 07:43:22;1.801
2024-01-08 07:44:25;1.796
2024-01-08 07:45:29;1.725
2024-01-08 07:46:31;1.749
2024-01-08 07:47:34;1.795
2024-01-08 07:48:37;1.861
2024-01-08 07:49:39;1.871
2024-01-08 07:50:42;1.848
2024-01-08 07:51:44;1.913
2024-01-08 07:52:47;1.762
2024-01-08 07:53:49;1.785
2024-01-08 07:54:53;1.866
2024-01-08 07:55:55;1.704
2024-01-08 07:56:58;1.642
2024-01-08 07:58:01;1.866
2024-01-08 07:59:04;1.834
2024-01-08 08:00:06;1.755
2024-01-08 08:01:10;1.823
2024-01-08 08:02:12;1.804
2024-01-08 08:03:15;1.818
2024-01-08 08:04:17;1.826
2024-01-08 08:06:42;1.648
2024-01-08 08:07:44;1.76
2024-01-08 08:08:47;1.838
2024-01-08 08:09:49;1.791
2024-01-08 08:10:51;1.808
2024-01-08 08:11:53;1.621
2024-01-08 08:12:57;1.669
2024-01-08 08:13:59;1.573
2024-01-08 08:15:02;1.675
2024-01-08 08:16:04;1.599
2024-01-08 08:17:07;1.743
2024-01-08 08:18:10;1.576
2024-01-08 08:19:12;1.646
2024-01-08 08:20:15;1.601
2024-01-08 08:21:18;1.577
2024-01-08 08:22:21;1.657
2024-01-08 08:23:24;1.681
2024-01-08 08:24:27;1.691
2024-01-08 08:25:29;1.626
2024-01-08 08:26:32;1.588
2024-01-08 08:27:34;1.626
2024-01-08 08:28:37;1.71
2024-01-08 08:29:40;1.7
2024-01-08 08:30:42;1.613
2024-01-08 08:31:45;1.613
2024-01-08 08:32:48;1.474
2024-01-08 08:33:50;1.556
2024-01-08 08:34:53;1.843
2024-01-08 08:35:56;1.648
2024-01-08 08:36:59;1.669
2024-01-08 08:38:01;1.528
2024-01-08 08:39:05;1.676
2024-01-08 08:40:07;1.624
2024-01-08 08:41:10;2.34
2024-01-08 08:42:13;1.475
2024-01-08 08:43:15;1.69
2024-01-08 08:44:18;1.684
2024-01-08 08:45:20;1.532
2024-01-08 08:46:24;1.669
2024-01-08 08:47:26;1.624
2024-01-08 08:48:29;1.593
2024-01-08 08:49:31;1.648
2024-01-08 08:50:34;1.6
2024-01-08 08:51:37;1.529
2024-01-08 08:52:39;1.531
2024-01-08 08:53:41;1.464
2024-01-08 08:54:44;1.631
2024-01-08 08:55:46;1.691
2024-01-08 08:56:48;1.54
2024-01-08 08:57:51;1.594
2024-01-08 08:58:54;1.806
2024-01-08 08:59:56;1.543
2024-01-08 09:01:00;1.631
2024-01-08 09:02:01;1.617
2024-01-08 09:03:04;1.597
2024-01-08 09:04:07;1.583
2024-01-08 09:05:09;1.515
2024-01-08 09:06:11;1.5
2024-01-08 09:07:13;1.472
2024-01-08 09:09:36;1.563
2024-01-08 09:10:39;1.375
2024-01-08 09:11:41;1.47
2024-01-08 09:12:44;1.587
2024-01-08 09:13:47;1.535
2024-01-08 09:14:49;1.558
2024-01-08 09:15:51;1.527
2024-01-08 09:16:54;1.601
2024-01-08 09:17:56;1.638
2024-01-08 09:18:59;1.482
2024-01-08 09:20:02;1.894
2024-01-08 09:21:06;1.436
2024-01-08 09:22:08;1.594
2024-01-08 09:23:11;1.625
2024-01-08 09:24:14;1.746
2024-01-08 09:25:15;1.68
2024-01-08 09:26:19;1.557
2024-01-08 09:27:22;1.571
2024-01-08 09:28:24;1.552
2024-01-08 09:29:27;1.537
2024-01-08 09:30:30;1.511
2024-01-08 09:31:33;2.011
2024-01-08 09:32:35;1.718
2024-01-08 09:33:38;1.551
2024-01-08 09:34:40;1.734
2024-01-08 09:35:44;1.473
2024-01-08 09:36:47;1.757
2024-01-08 09:37:49;1.482
2024-01-08 09:38:53;1.549
2024-01-08 09:39:54;1.415
2024-01-08 09:40:57;1.538
2024-01-08 09:42:00;1.541
2024-01-08 09:43:03;1.512
2024-01-08 09:44:05;1.602
2024-01-08 09:45:08;1.507
2024-01-08 09:46:10;1.595
2024-01-08 09:47:14;1.526
2024-01-08 09:48:16;1.6
2024-01-08 09:49:18;1.553
2024-01-08 09:50:21;1.615
2024-01-08 09:51:25;1.502
2024-01-08 09:52:27;1.494
2024-01-08 09:53:29;1.53
2024-01-08 09:54:32;1.513
2024-01-08 09:55:34;1.541
2024-01-08 09:56:37;1.658
2024-01-08 09:57:40;1.655
2024-01-08 09:58:43;1.574
2024-01-08 09:59:45;1.663
2024-01-08 10:00:48;1.548
2024-01-08 10:01:51;1.654
2024-01-08 10:02:54;1.567
2024-01-08 10:03:57;1.603
2024-01-08 10:04:58;1.447
2024-01-08 10:06:01;1.494
2024-01-08 10:07:04;1.5
2024-01-08 10:08:06;1.515
2024-01-08 10:09:09;1.562
2024-01-08 10:10:12;1.568
2024-01-08 10:12:46;1.533
2024-01-08 10:13:48;1.56
2024-01-08 10:14:50;1.646
2024-01-08 10:15:53;1.597
2024-01-08 10:16:55;1.598
2024-01-08 10:17:57;1.558
2024-01-08 10:19:00;1.609
2024-01-08 10:20:02;1.52
2024-01-08 10:21:05;1.519
2024-01-08 10:22:07;1.59
2024-01-08 10:23:10;1.501
2024-01-08 10:24:12;1.624
2024-01-08 10:25:15;1.573
2024-01-08 10:26:18;1.634
2024-01-08 10:27:21;1.512
2024-01-08 10:28:23;1.557
2024-01-08 10:29:26;1.54
2024-01-08 10:30:27;1.598
2024-01-08 10:31:30;1.542
2024-01-08 10:32:33;1.608
2024-01-08 10:33:35;1.456
2024-01-08 10:34:38;1.531
2024-01-08 10:35:40;1.564
2024-01-08 10:36:43;1.558
2024-01-08 10:37:45;1.462
2024-01-08 10:38:48;1.553
2024-01-08 10:39:51;1.603
2024-01-08 10:40:53;1.604
2024-01-08 10:41:55;1.567
2024-01-08 10:42:58;1.566
2024-01-08 10:44:00;1.538
2024-01-08 10:45:03;1.4
2024-01-08 10:46:05;1.632
2024-01-08 10:47:07;1.628
2024-01-08 10:48:10;1.518
2024-01-08 10:49:13;1.571
2024-01-08 10:50:15;1.536
2024-01-08 10:51:17;1.576
2024-01-08 10:52:20;1.551
2024-01-08 10:53:23;1.56
2024-01-08 10:54:25;1.549
2024-01-08 10:55:27;1.564
2024-01-08 10:56:29;1.604
2024-01-08 10:57:32;1.543
2024-01-08 10:58:35;1.517
2024-01-08 10:59:37;1.599
2024-01-08 11:00:39;1.588
2024-01-08 11:01:42;1.529
2024-01-08 11:02:45;1.475
2024-01-08 11:03:48;1.577
2024-01-08 11:04:49;1.547
2024-01-08 11:05:53;1.474
2024-01-08 11:06:56;1.542
2024-01-08 11:07:59;1.588
2024-01-08 11:09:01;1.549
2024-01-08 11:10:03;1.541
2024-01-08 11:11:05;1.627
2024-01-08 11:12:09;1.589
2024-01-08 11:13:11;1.561
2024-01-08 11:15:31;1.618
2024-01-08 11:16:32;1.455
2024-01-08 11:17:35;1.549
2024-01-08 11:18:38;1.589
2024-01-08 11:19:40;1.465
2024-01-08 11:20:43;1.566
2024-01-08 11:21:45;1.702
2024-01-08 11:22:48;1.577
2024-01-08 11:23:50;1.611
2024-01-08 11:24:53;1.516
2024-01-08 11:25:55;1.579
2024-01-08 11:26:58;1.555
2024-01-08 11:28:00;1.681
2024-01-08 11:29:03;1.666
2024-01-08 11:30:06;1.519
2024-01-08 11:31:08;1.536
2024-01-08 11:32:10;1.577
2024-01-08 11:33:12;1.652
2024-01-08 11:34:14;1.698
2024-01-08 11:35:19;1.634
2024-01-08 11:36:20;1.555
2024-01-08 11:37:23;1.636
2024-01-08 11:38:25;1.531
2024-01-08 11:39:27;1.618
2024-01-08 11:40:29;1.502
2024-01-08 11:41:33;1.605
2024-01-08 11:42:36;1.562
2024-01-08 11:43:37;1.574
2024-01-08 11:44:42;1.494
2024-01-08 11:45:44;1.582
2024-01-08 11:46:46;1.509
2024-01-08 11:47:48;1.654
2024-01-08 11:48:50;1.485
2024-01-08 11:49:52;1.573
2024-01-08 11:50:55;1.667
2024-01-08 11:51:57;1.582
2024-01-08 11:53:00;1.622
2024-01-08 11:54:04;1.638
2024-01-08 11:55:06;1.565
2024-01-08 11:56:08;1.563
2024-01-08 11:57:11;1.726
2024-01-08 11:58:13;1.554
2024-01-08 11:59:17;1.597
2024-01-08 12:00:19;1.585
2024-01-08 12:01:21;1.679
2024-01-08 12:02:23;1.609
2024-01-08 12:03:27;1.54
2024-01-08 12:04:29;1.63
2024-01-08 12:05:31;1.667
2024-01-08 12:06:34;1.69
2024-01-08 12:07:37;1.644
2024-01-08 12:08:38;1.505
2024-01-08 12:09:42;1.693
2024-01-08 12:10:44;1.542
2024-01-08 12:11:46;1.583
2024-01-08 12:12:49;1.705
2024-01-08 12:13:52;1.726
2024-01-08 12:14:54;1.528
2024-01-08 12:15:57;1.627
2024-01-08 12:18:31;1.61
2024-01-08 12:19:33;1.713
2024-01-08 12:20:35;1.636
2024-01-08 12:21:37;1.573
2024-01-08 12:22:40;1.71
2024-01-08 12:23:42;1.569
2024-01-08 12:24:45;1.712
2024-01-08 12:25:48;1.579
2024-01-08 12:26:50;1.744
2024-01-08 12:27:51;1.602
2024-01-08 12:28:54;1.562
2024-01-08 12:29:56;1.618
2024-01-08 12:30:59;1.759
2024-01-08 12:32:03;1.663
2024-01-08 12:33:05;1.602
2024-01-08 12:34:07;1.584
2024-01-08 12:35:10;1.538
2024-01-08 12:36:12;1.645
2024-01-08 12:37:15;1.65
2024-01-08 12:38:18;1.621
2024-01-08 12:39:20;1.613
2024-01-08 12:40:23;1.693
2024-01-08 12:41:26;1.564
2024-01-08 12:42:28;1.536
2024-01-08 12:43:30;1.656
2024-01-08 12:44:34;1.574
2024-01-08 12:45:36;1.651
2024-01-08 12:46:38;1.578
2024-01-08 12:47:42;1.532
2024-01-08 12:48:45;1.662
2024-01-08 12:49:47;1.588
2024-01-08 12:50:51;1.579
2024-01-08 12:51:53;1.682
2024-01-08 12:52:55;1.592
2024-01-08 12:53:58;1.659
2024-01-08 12:55:01;1.714
2024-01-08 12:56:02;1.622
2024-01-08 12:57:05;1.592
2024-01-08 12:58:09;1.587
2024-01-08 12:59:11;1.647
2024-01-08 13:00:14;1.552
2024-01-08 13:01:16;1.557
2024-01-08 13:02:18;1.67
2024-01-08 13:03:21;1.482
2024-01-08 13:04:23;1.573
2024-01-08 13:05:25;1.571
2024-01-08 13:06:29;1.591
2024-01-08 13:07:32;1.642
2024-01-08 13:08:34;1.743
2024-01-08 13:09:36;1.548
2024-01-08 13:10:40;1.523
2024-01-08 13:11:42;1.678
2024-01-08 13:12:44;1.47
2024-01-08 13:13:48;1.596
2024-01-08 13:14:49;1.529
2024-01-08 13:15:52;1.544
2024-01-08 13:16:55;1.507
2024-01-08 13:17:57;1.64
2024-01-08 13:19:00;1.562
2024-01-08 13:21:23;1.639
2024-01-08 13:22:24;1.558
2024-01-08 13:23:26;1.682
2024-01-08 13:24:30;1.543
2024-01-08 13:25:32;1.581
2024-01-08 13:26:34;1.631
2024-01-08 13:27:36;1.625
2024-01-08 13:28:39;1.608
2024-01-08 13:29:41;1.525
2024-01-08 13:30:44;1.467
2024-01-08 13:31:47;1.539
2024-01-08 13:32:49;1.498
2024-01-08 13:33:52;1.62
2024-01-08 13:34:54;1.565
2024-01-08 13:35:57;1.556
2024-01-08 13:36:59;1.485
2024-01-08 13:38:02;1.585
2024-01-08 13:39:05;1.541
2024-01-08 13:40:08;1.589
2024-01-08 13:41:10;1.673
2024-01-08 13:42:12;1.496
2024-01-08 13:43:15;1.579
2024-01-08 13:44:17;1.486
2024-01-08 13:45:20;1.642
2024-01-08 13:46:23;1.749
2024-01-08 13:47:26;1.65
2024-01-08 13:48:28;1.482
2024-01-08 13:49:30;1.661
2024-01-08 13:50:33;1.512
2024-01-08 13:51:35;1.639
2024-01-08 13:52:38;1.681
2024-01-08 13:53:41;1.643
2024-01-08 13:54:44;1.524
2024-01-08 13:55:46;1.59
2024-01-08 13:56:49;1.647
2024-01-08 13:57:51;1.56
2024-01-08 13:58:54;1.615
2024-01-08 13:59:57;1.579
2024-01-08 14:00:59;1.699
2024-01-08 14:02:01;1.608
2024-01-08 14:03:03;1.566
2024-01-08 14:04:06;1.558
2024-01-08 14:05:08;1.636
2024-01-08 14:06:11;1.613
2024-01-08 14:07:13;1.576
2024-01-08 14:08:15;1.59
2024-01-08 14:09:17;1.59
2024-01-08 14:10:19;1.546
2024-01-08 14:11:22;1.537
2024-01-08 14:12:24;1.696
2024-01-08 14:13:27;1.671
2024-01-08 14:14:29;1.713
2024-01-08 14:15:31;1.569
2024-01-08 14:16:34;1.505
2024-01-08 14:17:36;1.535
2024-01-08 14:18:39;1.612
2024-01-08 14:19:42;1.562
2024-01-08 14:20:44;1.649
2024-01-08 14:21:46;1.648
2024-01-08 14:24:14;1.596
2024-01-08 14:25:15;0.13
2024-01-08 14:26:15;0.139
2024-01-08 14:27:17;0.131
2024-01-08 14:28:18;0.117
2024-01-08 14:29:19;0.101
2024-01-08 14:30:21;0.101
2024-01-08 14:31:21;0.111
2024-01-08 14:32:23;0.135
2024-01-08 14:33:24;0.102
2024-01-08 14:34:25;0.131
2024-01-08 14:35:27;0.082
2024-01-08 14:36:28;0.093
2024-01-08 14:38:01;0.146
2024-01-08 14:39:02;0.104
2024-01-08 14:40:03;0.081
2024-01-08 14:41:04;0.099
2024-01-08 14:42:05;0.096
2024-01-08 14:43:06;0.097
2024-01-08 14:44:08;0.09
2024-01-08 14:45:10;0.089
2024-01-08 14:46:11;0.102
2024-01-08 14:47:13;0.116
2024-01-08 14:48:14;0.121
2024-01-08 14:49:15;0.095
2024-01-08 14:50:16;0.117
2024-01-08 14:51:17;0.109
2024-01-08 14:52:19;0.126
2024-01-08 14:53:21;0.1
2024-01-08 14:54:22;0.093
2024-01-08 14:55:23;0.113
2024-01-08 14:56:24;0.103
2024-01-08 14:57:27;0.111
2024-01-08 14:58:28;0.103
2024-01-08 14:59:28;0.096
2024-01-08 15:00:31;0.125
2024-01-08 15:01:32;0.094
2024-01-08 15:02:33;0.106
2024-01-08 15:03:35;0.097
2024-01-08 15:04:36;0.149
2024-01-08 15:05:37;0.093
2024-01-08 15:06:38;0.1
2024-01-08 15:07:40;0.106
2024-01-08 15:08:41;0.1
2024-01-08 15:09:43;0.076
2024-01-08 15:10:44;0.103
2024-01-08 15:11:45;0.089
2024-01-08 15:12:47;0.098
2024-01-08 15:13:49;0.099
2024-01-08 15:14:50;0.122
2024-01-08 15:15:51;0.105
2024-01-08 15:16:52;0.136
2024-01-08 15:17:53;0.117
2024-01-08 15:18:55;0.123
2024-01-08 15:19:56;0.102
2024-01-08 15:20:57;0.096
2024-01-08 15:21:59;0.152
2024-01-08 15:23:01;0.101
2024-01-08 15:24:02;0.088
2024-01-08 15:26:15;0.084
2024-01-08 15:27:16;0.085
2024-01-08 15:28:17;0.088
2024-01-08 15:29:18;0.104
2024-01-08 15:30:19;0.086
2024-01-08 15:31:21;0.083
2024-01-08 15:32:22;0.081
2024-01-08 15:33:23;0.087
2024-01-08 15:34:24;0.109
2024-01-08 15:35:25;0.13
2024-01-08 15:35:37;0.06
2024-01-08 15:35:38;0.06
2024-01-08 15:36:28;0.089
2024-01-08 15:37:29;0.079
2024-01-08 15:38:30;0.131
2024-01-08 15:39:31;0.122
2024-01-08 15:40:33;0.081
2024-01-08 15:41:35;0.099
2024-01-08 15:42:36;0.091
2024-01-08 15:43:37;0.098
2024-01-08 15:44:38;0.093
2024-01-08 15:45:41;0.077
2024-01-08 15:46:41;0.086
2024-01-08 15:47:42;0.093
2024-01-08 15:48:44;0.123
2024-01-08 15:49:46;0.091
2024-01-08 15:50:47;0.105
2024-01-08 15:51:48;0.08
2024-01-08 15:52:50;0.079
2024-01-08 15:53:52;0.094
2024-01-08 15:54:53;0.07
2024-01-08 15:55:54;0.102
2024-01-08 15:56:56;0.098
2024-01-08 15:57:57;0.088
2024-01-08 15:58:58;0.077
2024-01-08 15:59:59;0.091
2024-01-08 16:01:01;0.095
2024-01-08 16:02:03;0.1
2024-01-08 16:03:04;0.107